Date Checked,Role,Link,,
26/9/20 12:00:00am,Advisory Committee Chairperson (Not-for-Profit &amp; Charity Organisation),https://www.volunteer.com.au/volunteering/152627/advisory-committee-chairperson-not-for-profit-charity-organisation-,,
26/9/20 12:00:00am,Volunteer Mentee - Get Free Support from a Trained Mentor,https://www.volunteer.com.au/volunteering/152101/volunteer-mentee-get-free-support-from-a-trained-mentor,,
26/9/20 12:00:00am,Volunteer Not-For-Profit &amp; Charity Board Members/Non-Executive Directors,https://www.volunteer.com.au/volunteering/151846/volunteer-not-for-profit-charity-board-members-non-executive-directors,,
26/9/20 12:00:00am,Volunteer Territory/State/Regional Manager (Leadership &amp; Management) (NFP &amp; Charity Organisation),https://www.volunteer.com.au/volunteering/151844/volunteer-territory-state-regional-manager-leadership-management-nfp-charity-organisation-,,
26/9/20 12:00:00am,Volunteer Team &amp; Community Executive (Not-for-Profit &amp; Charity Organisation),https://www.volunteer.com.au/volunteering/151843/volunteer-team-community-executive-not-for-profit-charity-organisation-,,
26/9/20 12:00:00am,Volunteer Business/Organisation Development Manager (Not-for-Profit &amp; Charity Organisation),https://www.volunteer.com.au/volunteering/151842/volunteer-business-organisation-development-manager-not-for-profit-charity-organisation-,,
26/9/20 12:00:00am,LEO Club Leaders &amp; Officers (Community Services Organisation) | Lions Clubs International |,https://www.volunteer.com.au/volunteering/151553/leo-club-leaders-officers-community-services-organisation-lions-clubs-international-,,
26/9/20 12:00:00am,LEO Club Member (Lions Clubs International) | Leadership - Experience - Opportunities | Humanitarian,https://www.volunteer.com.au/volunteering/151547/leo-club-member-lions-clubs-international-leadership-experience-opportunities-humanitarian,,
26/9/20 12:00:00am,Principal Lawyer; Legal Officers &amp; Legal Counsel (Not-for-Profit &amp; Charity Organisation),https://www.volunteer.com.au/volunteering/150308/principal-lawyer-legal-officers-legal-counsel-not-for-profit-charity-organisation-,,
26/9/20 12:00:00am,Board Treasurer and Finance Manager (CFO) (Not-for-Profit &amp; Charity Organisation),https://www.volunteer.com.au/volunteering/150306/board-treasurer-and-finance-manager-cfo-not-for-profit-charity-organisation-,,
26/9/20 12:00:00am,"Client Services, Manager, Coordinator&#x27;s, and Officer&#x27;s (Not-for-Profit &amp; Charity Organisation)",https://www.volunteer.com.au/volunteering/144722/client-services-manager-coordinator-s-and-officer-s-not-for-profit-charity-organisation-,,
26/9/20 12:00:00am,Client Services Coordinator (Not-for-Profit &amp; Charity - Community Justice Organisation),https://www.volunteer.com.au/volunteering/144470/client-services-coordinator-not-for-profit-charity-community-justice-organisation-,,
26/9/20 12:00:00am,"Governance, Fundraising and Marketing Coordinator/Manager (Not-for-Profit &amp; Charity Organisation)",https://www.volunteer.com.au/volunteering/140367/governance-fundraising-and-marketing-coordinator-manager-not-for-profit-charity-organisation-,,
26/9/20 12:00:00am,Volunteer Coordinator / Recruitment Engagement Officer (Not-for-Profit &amp; Charity Organisation),https://www.volunteer.com.au/volunteering/136722/volunteer-coordinator-recruitment-engagement-officer-not-for-profit-charity-organisation-,,
26/9/20 12:00:00am,Chief People Officer (CPO)/Chief Human Resources Officer (CHRO) - People and Culture Leader,https://www.volunteer.com.au/volunteering/136145/chief-people-officer-cpo-chief-human-resources-officer-chro-people-and-culture-leader,,
26/9/20 12:00:00am,Public Relations; Marketing Officers and Coordinator (Not-for-Profit &amp; Charity Organisation),https://www.volunteer.com.au/volunteering/135237/public-relations-marketing-officers-and-coordinator-not-for-profit-charity-organisation-,,
26/9/20 12:00:00am,Student Placement Officer and Coordinator (Not-for-Profit &amp; Charity Organisation),https://www.volunteer.com.au/volunteering/134738/student-placement-officer-and-coordinator-not-for-profit-charity-organisation-,,
26/9/20 12:00:00am,"Social Worker, Social Services Officer, Case Manager (NFP Community Justice Organisation)",https://www.volunteer.com.au/volunteering/134735/social-worker-social-services-officer-case-manager-nfp-community-justice-organisation-,,
26/9/20 12:00:00am,Board Secretary (Not-for-Profit &amp; Charity - Community Justice Organisation),https://www.volunteer.com.au/volunteering/126784/board-secretary-not-for-profit-charity-community-justice-organisation-,,
26/9/20 12:00:00am,Executive Assistant/Administration Officer (Not-for-Profit &amp; Charity Organisation),https://www.volunteer.com.au/volunteering/126330/executive-assistant-administration-officer-not-for-profit-charity-organisation-,,
26/9/20 12:00:00am,Community Justice and Compliance Support Officer; Case Managers and Advocates; Peer Support Officers,https://www.volunteer.com.au/volunteering/126066/community-justice-and-compliance-support-officer-case-managers-and-advocates-peer-support-officers,,
26/9/20 12:00:00am,ICT Officer and Officer (Not-for-Profit &amp; Charity - Community Justice Organisation),https://www.volunteer.com.au/volunteering/116271/ict-officer-and-officer-not-for-profit-charity-community-justice-organisation-,,
26/9/20 12:00:00am,Executive Assistant (Not-for-Profit &amp; Charity Community Consultants),https://www.volunteer.com.au/volunteering/151793/executive-assistant-not-for-profit-charity-community-consultants-,,
26/9/20 12:00:00am,Social Media Manager (Community Services Organisation) | Lions Clubs International |,https://www.volunteer.com.au/volunteering/153351/social-media-manager-community-services-organisation-lions-clubs-international-,,
26/9/20 12:00:00am,Graphic Design Extraordinaire needed!,https://www.volunteer.com.au/volunteering/152740/graphic-design-extraordinaire-needed-,,
26/9/20 12:00:00am,Recruitment Coordinator,https://www.volunteer.com.au/volunteering/152553/recruitment-coordinator,,
26/9/20 12:00:00am,Community Advocate,https://www.volunteer.com.au/volunteering/152548/community-advocate,,
26/9/20 12:00:00am,Sponsorship Manager (online),https://www.volunteer.com.au/volunteering/153927/sponsorship-manager-online-,,
26/9/20 12:00:00am,Marketing &amp; Social Media Manager (online),https://www.volunteer.com.au/volunteering/149772/marketing-social-media-manager-online-,,
26/9/20 12:00:00am,Website Design and Development,https://www.volunteer.com.au/volunteering/155928/website-design-and-development,,
26/9/20 12:00:00am,Diversity and Inclusion – Consumer Advisor,https://www.volunteer.com.au/volunteering/155821/diversity-and-inclusion-consumer-advisor,,
26/9/20 12:00:00am,VCE Volunteer Tutors for students from refugee and migrant backgrounds,https://www.volunteer.com.au/volunteering/154368/vce-volunteer-tutors-for-students-from-refugee-and-migrant-backgrounds,,
26/9/20 12:00:00am,Volunteer Tutor Scheme - ONLINE,https://www.volunteer.com.au/volunteering/122004/volunteer-tutor-scheme-online,,
26/9/20 12:00:00am,Website Administrator,https://www.volunteer.com.au/volunteering/149755/website-administrator,,
26/9/20 12:00:00am,Can you help us build a web site,https://www.volunteer.com.au/volunteering/151990/can-you-help-us-build-a-web-site,,
26/9/20 12:00:00am,Board Director: Secretary,https://www.volunteer.com.au/volunteering/154719/board-director-secretary,,
26/9/20 12:00:00am,Multimedia Assistant,https://www.volunteer.com.au/volunteering/144529/multimedia-assistant,,
26/9/20 12:00:00am,Chinese (Mandarin) Language Teacher,https://www.volunteer.com.au/volunteering/149558/chinese-mandarin-language-teacher,,
26/9/20 12:00:00am,Committee of Management Members,https://www.volunteer.com.au/volunteering/154503/committee-of-management-members,,
26/9/20 12:00:00am,Administrator and Receptionist,https://www.volunteer.com.au/volunteering/154500/administrator-and-receptionist,,
26/9/20 12:00:00am,Club Leadership Team - Membership Officer - Dandenong Casey,https://www.volunteer.com.au/volunteering/154303/club-leadership-team-membership-officer-dandenong-casey,,
26/9/20 12:00:00am,Club Leadership Team - Membership Officer - Melbourne Inner East Club,https://www.volunteer.com.au/volunteering/154250/club-leadership-team-membership-officer-melbourne-inner-east-club,,
26/9/20 12:00:00am,Committee of Management Volunteers,https://www.volunteer.com.au/volunteering/138736/committee-of-management-volunteers,,
26/9/20 12:00:00am,GENERAL ROLES IN START-UP PROJECT DELIVERING YOUTH-ORIENTED CULTURAL AWARENESS PROGRAMS,https://www.volunteer.com.au/volunteering/153136/general-roles-in-start-up-project-delivering-youth-oriented-cultural-awareness-programs,,
26/9/20 12:00:00am,Lead Tenant,https://www.volunteer.com.au/volunteering/152900/lead-tenant,,
26/9/20 12:00:00am,Team Member - Preperation for Work Program | Asylum Seeker Welcome Centre | Brunswick,https://www.volunteer.com.au/volunteering/152823/team-member-preperation-for-work-program-asylum-seeker-welcome-centre-brunswick,,
26/9/20 12:00:00am,Mentors for Learner Drivers needed now,https://www.volunteer.com.au/volunteering/9320/mentors-for-learner-drivers-needed-now,,
26/9/20 12:00:00am,Steer young  women to greater independence,https://www.volunteer.com.au/volunteering/61081/steer-young-women-to-greater-independence,,
26/9/20 12:00:00am,Mentor Drivers to support newly settled migrants,https://www.volunteer.com.au/volunteering/147504/mentor-drivers-to-support-newly-settled-migrants,,
26/9/20 12:00:00am,Family Drug Helpline Volunteers,https://www.volunteer.com.au/volunteering/147119/family-drug-helpline-volunteers,,
26/9/20 12:00:00am,Committee Secretary,https://www.volunteer.com.au/volunteering/132635/committee-secretary,,
26/9/20 12:00:00am,Volunteer Mentor,https://www.volunteer.com.au/volunteering/73646/volunteer-mentor,,
26/9/20 12:00:00am,Chinese speakers with gambling lived experience,https://www.volunteer.com.au/volunteering/140736/chinese-speakers-with-gambling-lived-experience,,
26/9/20 12:00:00am,Education - Chess Club Volunteer -,https://www.volunteer.com.au/volunteering/149579/education-chess-club-volunteer-,,
26/9/20 12:00:00am,Unit Leader - Cranbourne,https://www.volunteer.com.au/volunteering/21829/unit-leader-cranbourne,,
26/9/20 12:00:00am,Host volunteers for children with disabilities,https://www.volunteer.com.au/volunteering/74515/host-volunteers-for-children-with-disabilities,,
26/9/20 12:00:00am,Citizen Advocate,https://www.volunteer.com.au/volunteering/131374/citizen-advocate,,
26/9/20 12:00:00am,Mentor &amp; Advocate,https://www.volunteer.com.au/volunteering/105780/mentor-advocate,,
26/9/20 12:00:00am,Committee of Management Member,https://www.volunteer.com.au/volunteering/107879/committee-of-management-member,,
26/9/20 12:00:00am,Mentor &amp; Advocate,https://www.volunteer.com.au/volunteering/131372/mentor-advocate,,
26/9/20 12:00:00am,Supervisor - Driver,https://www.volunteer.com.au/volunteering/10113/supervisor-driver,,
26/9/20 12:00:00am,Dance class support volunteer (on-going),https://www.volunteer.com.au/volunteering/87627/dance-class-support-volunteer-on-going-,,
26/9/20 12:00:00am,Emergency/Safety/Res,https://www.volunteer.com.au/volunteering/10215/emergency-safety-res,,
26/9/20 12:00:00am,Peer Connection Volunteer,https://www.volunteer.com.au/volunteering/71802/peer-connection-volunteer,,
26/9/20 12:00:00am,Mentoring Mums – Home visiting support for new mothers,https://www.volunteer.com.au/volunteering/9892/mentoring-mums-home-visiting-support-for-new-mothers,,
26/9/20 12:00:00am,Unit Leader - Brighton,https://www.volunteer.com.au/volunteering/21811/unit-leader-brighton,,
26/9/20 12:00:00am,Unit Leader - Camberwell,https://www.volunteer.com.au/volunteering/21806/unit-leader-camberwell,,
26/9/20 12:00:00am,Unit Leader - Pascoe Vale,https://www.volunteer.com.au/volunteering/21768/unit-leader-pascoe-vale,,
26/9/20 12:00:00am,Unit Leader - Werribee,https://www.volunteer.com.au/volunteering/21766/unit-leader-werribee,,
26/9/20 12:00:00am,Unit Leader - Brimbank,https://www.volunteer.com.au/volunteering/21765/unit-leader-brimbank,,
26/9/20 12:00:00am,Early Learning Tutor – Refugee Educational Support (Dandenong),https://www.volunteer.com.au/volunteering/137495/early-learning-tutor-refugee-educational-support-dandenong-,,
26/9/20 12:00:00am,Tutor – Refugee Educational Support (Maidstone),https://www.volunteer.com.au/volunteering/116375/tutor-refugee-educational-support-maidstone-,,
26/9/20 12:00:00am,Tutor - Refugee Educational Support (Dandenong),https://www.volunteer.com.au/volunteering/119575/tutor-refugee-educational-support-dandenong-,,
26/9/20 12:00:00am,Tutor - Refugee Educational Support (Sunshine),https://www.volunteer.com.au/volunteering/128331/tutor-refugee-educational-support-sunshine-,,
